symbol,direction,entry,sl,tp,volume,entry_time,confidence,profit,exit_time,exit_price,exit_reason
USDJPY,SELL,159.712,160.012,159.112,1.0,2026-04-07 19:30:00,0.6565631307734099,599.9999999999943,2026-04-07 22:35:00,159.112,take_profit
USDJPY,SELL,159.163,159.46300000000002,158.56300000000002,1.0,2026-04-07 22:40:00,0.7180279069222164,599.9999999999943,2026-04-08 00:00:00,158.56300000000002,take_profit
USDJPY,SELL,158.694,158.994,158.094,1.0,2026-04-08 00:55:00,0.6035059975729411,599.9999999999943,2026-04-08 06:25:00,158.094,take_profit
USDJPY,SELL,158.45,158.75,157.85,1.0,2026-04-08 11:00:00,0.7644142296981516,-300.00000000001137,2026-04-08 19:00:00,158.75,stop_loss
USDJPY,BUY,158.805,158.505,159.405,1.0,2026-04-09 07:00:00,0.6160170152609306,599.9999999999943,2026-04-12 21:00:00,159.405,take_profit
USDJPY,SELL,159.749,160.049,159.149,1.0,2026-04-13 13:30:00,0.7750442896789298,599.9999999999943,2026-04-14 00:20:00,159.149,take_profit
USDJPY,SELL,158.981,159.281,158.381,1.0,2026-04-15 16:00:00,0.6054042116181548,599.9999999999943,2026-04-16 03:00:00,158.381,take_profit
USDJPY,BUY,159.054,158.754,159.654,1.0,2026-04-16 13:30:00,0.6658685361115042,-300.00000000001137,2026-04-17 12:45:00,158.754,stop_loss
USDJPY,SELL,158.54,158.84,157.94,1.0,2026-04-17 12:45:00,0.6758359956848276,599.9999999999943,2026-04-17 14:15:00,157.94,take_profit
USDJPY,SELL,157.908,158.208,157.308,1.0,2026-04-17 14:15:00,0.6497396752617723,-300.00000000001137,2026-04-17 17:05:00,158.208,stop_loss
USDJPY,BUY,158.218,157.91799999999998,158.81799999999998,1.0,2026-04-17 18:30:00,0.7817757115443802,599.9999999999943,2026-04-19 21:25:00,158.81799999999998,take_profit
USDJPY,SELL,158.934,159.234,158.334,1.0,2026-04-20 13:00:00,0.8811370722432221,-300.00000000001137,2026-04-21 09:05:00,159.234,stop_loss
USDJPY,BUY,159.09,158.79,159.69,1.0,2026-04-21 14:15:00,0.6705633572938638,599.9999999999943,2026-04-23 00:15:00,159.69,take_profit
USDJPY,SELL,159.728,160.02800000000002,159.12800000000001,1.0,2026-04-23 11:30:00,0.7130712760377337,599.9999999999943,2026-04-27 08:55:00,159.12800000000001,take_profit
USDJPY,BUY,159.132,158.832,159.732,1.0,2026-04-28 06:35:00,0.6579546982149171,599.9999999999943,2026-04-28 11:30:00,159.732,take_profit
USDJPY,SELL,159.668,159.96800000000002,159.068,1.0,2026-04-28 12:30:00,0.6522577145344497,-300.00000000001137,2026-04-29 12:50:00,159.96800000000002,stop_loss
USDJPY,SELL,160.582,160.882,159.982,1.0,2026-04-30 07:30:00,0.8696083620131279,599.9999999999943,2026-04-30 07:55:00,159.982,take_profit
USDJPY,SELL,160.049,160.34900000000002,159.449,1.0,2026-04-30 08:10:00,0.7110285326855398,599.9999999999943,2026-04-30 09:00:00,159.449,take_profit
USDJPY,SELL,159.516,159.816,158.916,1.0,2026-04-30 09:00:00,0.771755152590026,599.9999999999943,2026-04-30 10:25:00,158.916,take_profit
USDJPY,SELL,158.438,158.738,157.838,1.0,2026-04-30 10:25:00,0.7030352228359198,599.9999999999943,2026-04-30 10:30:00,157.838,take_profit
USDJPY,SELL,157.553,157.973,156.713,1.0,2026-04-30 10:45:00,0.6576687088881856,840.0000000000034,2026-04-30 11:15:00,156.713,take_profit
USDJPY,SELL,156.978,157.6684285714286,155.59714285714284,1.0,2026-04-30 11:15:00,0.6756418569041259,1380.8571428571668,2026-04-30 11:45:00,155.59714285714284,take_profit
USDJPY,SELL,156.054,156.78525,154.5915,1.0,2026-04-30 11:45:00,0.6182112832641836,-731.2499999999886,2026-04-30 12:30:00,156.78525,stop_loss
USDJPY,SELL,156.794,157.1002142857143,156.18157142857143,1.0,2026-04-30 14:00:00,0.7008386136949574,-306.214285714276,2026-05-01 00:00:00,157.1002142857143,stop_loss
USDJPY,SELL,157.275,157.57500000000002,156.675,1.0,2026-05-01 06:05:00,0.6841674005286887,599.9999999999943,2026-05-01 06:45:00,156.675,take_profit
USDJPY,BUY,156.132,155.78785714285715,156.82028571428572,1.0,2026-05-01 07:00:00,0.7494809815935063,688.285714285712,2026-05-01 15:50:00,156.82028571428572,take_profit
USDJPY,SELL,157.202,157.502,156.602,1.0,2026-05-04 03:15:00,0.6595978987586374,599.9999999999943,2026-05-04 03:45:00,156.602,take_profit
USDJPY,BUY,156.352,156.00732142857143,157.04135714285715,1.0,2026-05-04 04:00:00,0.7553094895083785,689.3571428571477,2026-05-04 10:00:00,157.04135714285715,take_profit
USDJPY,BUY,157.011,156.71099999999998,157.611,1.0,2026-05-04 14:30:00,0.6127478603669179,-300.00000000001137,2026-05-04 18:55:00,156.71099999999998,stop_loss
USDJPY,BUY,157.12,156.82,157.72,1.0,2026-05-04 19:00:00,0.6151458014851219,599.9999999999943,2026-05-05 09:00:00,157.72,take_profit
USDJPY,BUY,157.513,157.213,158.113,1.0,2026-05-05 09:55:00,0.6430951054622795,-300.00000000001137,2026-05-06 04:25:00,157.213,stop_loss
USDJPY,SELL,156.876,157.17600000000002,156.276,1.0,2026-05-06 04:25:00,0.6898847137409525,599.9999999999943,2026-05-06 04:30:00,156.276,take_profit
USDJPY,SELL,155.096,155.51782142857144,154.25235714285714,1.0,2026-05-06 04:50:00,0.6029253467537095,-421.8214285714339,2026-05-06 04:55:00,155.51782142857144,stop_loss
USDJPY,SELL,155.94,156.45225,154.9155,1.0,2026-05-06 04:55:00,0.78509503371185,-512.2499999999945,2026-05-06 06:00:00,156.45225,stop_loss
USDJPY,SELL,156.416,156.716,155.816,1.0,2026-05-06 06:15:00,0.6242918074235675,599.9999999999943,2026-05-06 07:55:00,155.816,take_profit
USDJPY,SELL,155.82,156.12,155.22,1.0,2026-05-06 07:55:00,0.6536082687971891,-300.00000000001137,2026-05-06 08:00:00,156.12,stop_loss
USDJPY,SELL,156.185,156.485,155.585,1.0,2026-05-06 08:35:00,0.7222263594409828,-300.00000000001137,2026-05-06 16:00:00,156.485,stop_loss
USDJPY,SELL,156.312,156.61200000000002,155.71200000000002,1.0,2026-05-07 01:00:00,0.774906429430956,-300.00000000001137,2026-05-07 16:15:00,156.61200000000002,stop_loss
USDJPY,SELL,156.645,156.94500000000002,156.04500000000002,1.0,2026-05-08 13:00:00,0.7655087708174075,-300.00000000001137,2026-05-10 22:00:00,156.94500000000002,stop_loss
USDJPY,SELL,157.668,157.96800000000002,157.068,1.0,2026-05-12 05:25:00,0.6046186078619722,599.9999999999943,2026-05-12 05:55:00,157.068,take_profit
USDJPY,BUY,157.326,157.02599999999998,157.926,1.0,2026-05-12 06:00:00,0.7451304299463677,599.9999999999943,2026-05-13 17:55:00,157.926,take_profit
USDJPY,SELL,158.116,158.41600000000003,157.51600000000002,1.0,2026-05-14 13:35:00,0.7585937177511163,599.9999999999943,2026-05-14 13:45:00,157.51600000000002,take_profit
USDJPY,BUY,157.92,157.61999999999998,158.51999999999998,1.0,2026-05-14 14:30:00,0.750973521120853,599.9999999999943,2026-05-15 01:20:00,158.51999999999998,take_profit
USDJPY,SELL,159.153,159.453,158.553,1.0,2026-05-19 13:30:00,0.6094086079343564,-300.00000000001137,2026-05-27 14:45:00,159.453,stop_loss
USDJPY,SELL,159.478,159.77800000000002,158.87800000000001,1.0,2026-05-28 14:00:00,0.7200666364916736,112.99999999999955,2026-05-31 23:55:00,159.365,end_of_data
