trial,pair,model_spec,train_months,timeframe,confidence,rr,atr_mult,sample_weight_multiplier,xgb_weight,rf_weight,xgb_params,rf_params,total_return_pct,total_trades,win_rate,profit_factor,max_drawdown,sharpe_ratio,sortino_ratio,net_profit,valid,composite_score
12,GBPUSD,conservative_2m,2,M5,0.7,3.0,1.5,1.0,1.0,1.0,"{""learning_rate"": 0.08, ""max_depth"": 3, ""n_estimators"": 120, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 6, ""min_samples_leaf"": 5, ""n_estimators"": 140, ""n_jobs"": -1}",120.2250000000008,53,43.39622641509434,2.3268455344157406,-8.633093525179563,5.939611974552279,329.0529590381055,12022.50000000009,False,-999.0
13,GBPUSD,xgb_weight_2m,2,M5,0.55,1.5,1.0,1.0,1.5,1.0,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 220, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 180, ""n_jobs"": -1}",143.82714285714704,148,52.702702702702695,1.6889923011121037,-18.502202643170932,4.114612584584316,104.00220215121276,14382.714285714646,True,1.1165838231533716
14,GBPUSD,xgb_weight_2m,2,M5,0.6,2.0,1.5,1.0,1.5,1.0,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 220, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 180, ""n_jobs"": -1}",131.71250000000526,96,48.95833333333333,1.8908285445819555,-15.64924818403443,4.819719979933196,180.38885243370783,13171.250000000542,True,1.251197657771224
15,GBPUSD,xgb_weight_2m,2,M5,0.62,2.0,1.0,1.0,1.5,1.0,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 220, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 180, ""n_jobs"": -1}",127.01000000000498,91,49.45054945054945,1.9203623188406505,-16.042780748662377,4.951910687006271,0.0,12701.000000000515,True,1.2843929793220175
16,GBPUSD,xgb_weight_2m,2,M5,0.65,2.5,1.5,1.0,1.5,1.0,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 220, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 180, ""n_jobs"": -1}",129.00000000000605,69,46.3768115942029,2.162162162162258,-17.75147928993996,5.667932193512662,0.0,12900.000000000598,True,1.3920202987590007
17,GBPUSD,xgb_weight_2m,2,M5,0.68,2.5,2.0,1.0,1.5,1.0,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 220, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 180, ""n_jobs"": -1}",150.87142857143365,62,51.61290322580645,2.676349206349321,-8.575929058980941,7.341953700996149,0.0,15087.14285714334,True,2.0297776053675194
18,GBPUSD,xgb_weight_2m,2,M5,0.7,3.0,1.5,1.0,1.5,1.0,"{""learning_rate"": 0.05, ""max_depth"": 4, ""n_estimators"": 220, ""n_jobs"": -1, ""subsample"": 0.9}","{""max_depth"": 8, ""min_samples_leaf"": 3, ""n_estimators"": 180, ""n_jobs"": -1}",88.09000000000103,49,40.816326530612244,2.0125287356322334,-10.843373493975392,4.905561640091434,0.0,8809.000000000111,False,-999.0
19,GBPUSD,rf_weight_2m,2,M5,0.55,1.5,1.0,1.0,1.0,1.5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 140, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 240, ""n_jobs"": -1}",157.01000000000215,114,58.77192982456141,2.1135460992908324,-12.552301255229686,5.94036092593989,0.0,15701.000000000166,True,1.7106849103266555
20,GBPUSD,rf_weight_2m,2,M5,0.6,2.0,1.5,1.0,1.0,1.5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 140, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 240, ""n_jobs"": -1}",192.00000000000284,71,63.38028169014085,3.4615384615385896,-6.521739130434515,9.90070068665597,0.0,19200.000000000306,True,3.118785505096978
21,GBPUSD,rf_weight_2m,2,M5,0.62,2.0,1.0,1.0,1.0,1.5,"{""learning_rate"": 0.1, ""max_depth"": 5, ""n_estimators"": 140, ""n_jobs"": -1, ""subsample"": 0.8}","{""max_depth"": 10, ""min_samples_leaf"": 2, ""n_estimators"": 240, ""n_jobs"": -1}",180.00000000000284,69,62.31884057971014,3.3076923076924296,-7.100591715976032,9.495311839484444,0.0,18000.0000000003,True,2.939840762886864
